table,block,architecture,algorithm,optimizer,scheme,voltage_amp,current_amp,model_seed,shuffle_seed,split_seed,G_min,G_max,epochs,T,K,planned_action,prelaunch_dependency,source_result_or_completion_record,template_or_parent_config,cell_id,original_planned_action,training_status,paper_status,official_test_status,collected_result,source_result_sha256,best_validation_accuracy_percent,final_validation_accuracy_percent,completed_epochs,source_evidence_class,source_target,future_target_and_job,source_commit,source_archive_sha256,official_test_read,last_checked
table3,T3_EP,conv2,EP,Adam,legacy,4,0.25,2,2,0,0.00001,0.001,30,6,6,launch_new_bounded_ep,qualified_common_beta; all_three_ceiling_seed0_pilots_stable; full_reservation_within_300_gpu_hours,results/paper-training-completion-20260911-v1/collected/nomcool1_bounded_conv2_legacy_ep_seed2/000_T3_EP_conv2_legacy_gmax0.001_seed2_62560c53/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv2/08_wmax_1em3_legacy_adam.json,T3_EP_conv2_legacy_gmax0.001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv2/legacy/gmax_1em3/seed2/result.json,ff09207b850f060685138b1e9e5b3190315de3bb631fd4147b42f9f150900e98,97.92,97.92,30,ordinary_mnist_training_completion,nom-cool-1,"jean-zay: authorized qualified-group repetition, awaiting pilot and budget gates; no job",022098cfe6eb151dff3f7403d3f4b358709152b9,c3fc6d536df992b4a493c374cff3fec2f81dbf9888bf6d74c14cabbc9b23cbdf,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,0,0,0,0.00001,0.0001,30,24,8,new_matched_baseline_EP,source_freeze_same_config_smoke_and_budget,results/paper-training-completion-20260911-v1/production/loulou_baseline_tk_conv3_ep_seed0_gmax1em4/000_T3_EP_conv3_baseline_gmax0.0001_seed0_f42e7c28/result.json,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.0001_seed0.json,T3_EP_conv3_baseline_gmax0.0001_seed0,launch_new_bounded_ep,complete_collected_validated,revised_training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,baseline_tk_revision/bundles/T3_EP_conv3_baseline_gmax0.0001_seed0/result.json,f678b962b1c99e0ea55fc3b93eb05cf0ff8ad5f5d262c4a4e546e2c2ab00b3eb,77.68,77.68,30,ordinary_mnist_matched_baseline_tk_revision,loulou,loulou supervisor1107229 / worker1107238 / GPU1107255;8h cap;sourcev11,022098cfe6eb151dff3f7403d3f4b358709152b9,7b67ca417f714cab7c759bec122d94bf8ad32e10c1144a7d80414fcb4db17345,false,2026-09-14T21:13:28.571907+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,1,1,0,0.00001,0.0001,30,24,8,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_source_freeze_smoke_and_budget,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.0001_seed1.json,T3_EP_conv3_baseline_gmax0.0001_seed1,launch_new_bounded_ep,awaiting_all_three_full_revised_seed0_pilots,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,loulou after its original wave; not admitted,,,false,2026-09-14T05:14:47.641232+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,2,2,0,0.00001,0.0001,30,24,8,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_source_freeze_smoke_and_budget,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.0001_seed2.json,T3_EP_conv3_baseline_gmax0.0001_seed2,launch_new_bounded_ep,awaiting_all_three_full_revised_seed0_pilots,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,loulou after its original wave; not admitted,,,false,2026-09-14T05:14:47.641232+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,0,0,0,0.00001,0.0005,30,24,8,new_matched_baseline_EP,source_freeze_same_config_smoke_and_budget,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.0005_seed0.json,T3_EP_conv3_baseline_gmax0.0005_seed0,launch_new_bounded_ep,numerically_qualified_seed0_pilot_pending,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,loulou after its original wave; not admitted,,,false,2026-09-14T05:14:47.641232+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,1,1,0,0.00001,0.0005,30,24,8,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_source_freeze_smoke_and_budget,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.0005_seed1.json,T3_EP_conv3_baseline_gmax0.0005_seed1,launch_new_bounded_ep,awaiting_all_three_full_revised_seed0_pilots,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,loulou after its original wave; not admitted,,,false,2026-09-14T05:14:47.641232+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,2,2,0,0.00001,0.0005,30,24,8,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_source_freeze_smoke_and_budget,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.0005_seed2.json,T3_EP_conv3_baseline_gmax0.0005_seed2,launch_new_bounded_ep,awaiting_all_three_full_revised_seed0_pilots,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,loulou after its original wave; not admitted,,,false,2026-09-14T05:14:47.641232+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,0,0,0,0.00001,0.001,30,24,8,new_matched_baseline_EP,source_freeze_same_config_smoke_and_budget,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.001_seed0.json,T3_EP_conv3_baseline_gmax0.001_seed0,launch_new_bounded_ep,numerically_qualified_seed0_pilot_pending,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,loulou after its original wave; not admitted,,,false,2026-09-14T05:14:47.641232+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,1,1,0,0.00001,0.001,30,24,8,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_source_freeze_smoke_and_budget,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.001_seed1.json,T3_EP_conv3_baseline_gmax0.001_seed1,launch_new_bounded_ep,awaiting_all_three_full_revised_seed0_pilots,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,loulou after its original wave; not admitted,,,false,2026-09-14T05:14:47.641232+00:00
table3,T3_EP,conv3,EP,Adam,baseline,1,1,2,2,0,0.00001,0.001,30,24,8,new_matched_baseline_EP,all_three_full_revised_seed0_pilots_source_freeze_smoke_and_budget,,configs/conv/paper_baseline_tk_revision_20260913_v1/training/T3_EP_conv3_baseline_gmax0.001_seed2.json,T3_EP_conv3_baseline_gmax0.001_seed2,launch_new_bounded_ep,awaiting_all_three_full_revised_seed0_pilots,revised_operating_point_training_pending,pending_contract_and_checkpoint_seal,,,,,,,,loulou after its original wave; not admitted,,,false,2026-09-14T05:14:47.641232+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,0,0,0,0.00001,0.0001,30,8,8,launch_new_bounded_ep,common_beta_numerically_qualified; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/collected/loulou_bounded_conv3_ours_pilots/000_T3_EP_conv3_ours_gmax0.0001_seed0_0ebd796b/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/01_wmax_1em4_ours_adam.json,T3_EP_conv3_ours_gmax0.0001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_1em4/seed0/result.json,a2d059dcfd70ea810f9e2250794be6be321d1b3bd3252997865ce5825bc21817,85.2,84.64,30,ordinary_mnist_training_completion,loulou,loulou: primary5090 nohup938925 worker938933,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-13T11:52:42.641801+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,1,1,0,0.00001,0.0001,30,8,8,launch_new_bounded_ep,all_beta_and_full_seed0_gates_passed; user_authorized_parallel_host_fallback,results/paper-training-completion-20260911-v1/collected/loulou_bounded_conv3_ours_ep_seed1/000_T3_EP_conv3_ours_gmax0.0001_seed1_25f684fd/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/01_wmax_1em4_ours_adam.json,T3_EP_conv3_ours_gmax0.0001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_1em4/seed1/result.json,5e9b93e6acdf9eee603c68b2f01e7dee45c0b3762b326cbe3c8971b7a8acd48a,85.18,85.18,30,ordinary_mnist_training_completion,loulou,"loulou: nohup 1029159, worker 1029168",022098cfe6eb151dff3f7403d3f4b358709152b9,d77421a7d78fba06a64ad177599b514efa6d67302b3d25c3697f930acb3b790b,false,2026-09-14T09:47:59.711458+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,2,2,0,0.00001,0.0001,30,8,8,launch_new_bounded_ep,common_beta_and_all_three_seed0_pilots_pass; source_v8_verified; local_smokes_pass; full_24_gpu_hours_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv3_ours_ep_seed2/task_0/000_T3_EP_conv3_ours_gmax0.0001_seed2_afbd5f6f/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/01_wmax_1em4_ours_adam.json,T3_EP_conv3_ours_gmax0.0001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_1em4/seed2/result.json,b361d67faece7518bf60f39e8168436afa02aad8e024eb1cd83996f11c89c64e,85.6,85.6,30,ordinary_mnist_training_completion,jean-zay,"jean-zay: Slurm2110632 tasks0/1/2, started2026-09-13T20:22:18Z; sourcev8 d77421a7",022098cfe6eb151dff3f7403d3f4b358709152b9,d77421a7d78fba06a64ad177599b514efa6d67302b3d25c3697f930acb3b790b,false,2026-09-14T00:43:58.457394+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,0,0,0,0.00001,0.0005,30,8,8,launch_new_bounded_ep,common_beta_numerically_qualified; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/collected/loulou_bounded_conv3_ours_pilots/000_T3_EP_conv3_ours_gmax0.0005_seed0_0eb0a67a/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/04_wmax_5em4_ours_adam.json,T3_EP_conv3_ours_gmax0.0005_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_5em4/seed0/result.json,b0c0bda44dbc5d373bb9604ca70f3807ff952bff43b3e3d1d34d1490abc13613,94.67999999999999,94.5,30,ordinary_mnist_training_completion,loulou,loulou: primary5090 nohup938925 worker938933,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-13T16:01:06.633835+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,1,1,0,0.00001,0.0005,30,8,8,launch_new_bounded_ep,all_beta_and_full_seed0_gates_passed; user_authorized_parallel_host_fallback,results/paper-training-completion-20260911-v1/collected/loulou_bounded_conv3_ours_ep_seed1/000_T3_EP_conv3_ours_gmax0.0005_seed1_cfacdd28/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/04_wmax_5em4_ours_adam.json,T3_EP_conv3_ours_gmax0.0005_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_5em4/seed1/result.json,b2b15cd156c43a5a1dd70052a8d962900ebbd6b0396818234993d04f44d57bdd,94.28,94.28,30,ordinary_mnist_training_completion,loulou,"loulou: nohup 1029159, worker 1029168",022098cfe6eb151dff3f7403d3f4b358709152b9,d77421a7d78fba06a64ad177599b514efa6d67302b3d25c3697f930acb3b790b,false,2026-09-14T09:47:59.711458+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,2,2,0,0.00001,0.0005,30,8,8,launch_new_bounded_ep,common_beta_and_all_three_seed0_pilots_pass; source_v8_verified; local_smokes_pass; full_24_gpu_hours_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv3_ours_ep_seed2/task_1/000_T3_EP_conv3_ours_gmax0.0005_seed2_42293272/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/04_wmax_5em4_ours_adam.json,T3_EP_conv3_ours_gmax0.0005_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_5em4/seed2/result.json,b32b6a89059773b65c4ec4ee96e6d7138feb50b618041e932e39b60de047de9d,95.04,95.04,30,ordinary_mnist_training_completion,jean-zay,"jean-zay: Slurm2110632 tasks0/1/2, started2026-09-13T20:22:18Z; sourcev8 d77421a7",022098cfe6eb151dff3f7403d3f4b358709152b9,d77421a7d78fba06a64ad177599b514efa6d67302b3d25c3697f930acb3b790b,false,2026-09-14T00:43:58.457394+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,0,0,0,0.00001,0.001,30,8,8,launch_new_bounded_ep,common_beta_numerically_qualified; exact_GPU_smokes_valid; full_24_GPU_hour_wave_reserved,results/paper-training-completion-20260911-v1/collected/loulou_bounded_conv3_ours_pilots/000_T3_EP_conv3_ours_gmax0.001_seed0_ccb1f6cf/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/07_wmax_1em3_ours_adam.json,T3_EP_conv3_ours_gmax0.001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_1em3/seed0/result.json,1feeed9887ab70852fd865e0c7486a265d4fa5d91e525d8cee2807cb60c91cd9,95.72,95.72,30,ordinary_mnist_training_completion,loulou,loulou: primary5090 nohup938925 worker938933,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-13T20:09:30.747021+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,1,1,0,0.00001,0.001,30,8,8,launch_new_bounded_ep,all_beta_and_full_seed0_gates_passed; user_authorized_parallel_host_fallback,results/paper-training-completion-20260911-v1/collected/loulou_bounded_conv3_ours_ep_seed1/000_T3_EP_conv3_ours_gmax0.001_seed1_283954ef/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/07_wmax_1em3_ours_adam.json,T3_EP_conv3_ours_gmax0.001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_1em3/seed1/result.json,170996c07fd7046792210b3ce7fd27ab48ebdd6aa45429c836a1d158e7c3a7bb,95.78,95.64,30,ordinary_mnist_training_completion,loulou,loulou supervisor1029159 / worker1029168 / GPU1083205; original three-case wave,022098cfe6eb151dff3f7403d3f4b358709152b9,d77421a7d78fba06a64ad177599b514efa6d67302b3d25c3697f930acb3b790b,false,2026-09-14T09:47:59.711458+00:00
table3,T3_EP,conv3,EP,Adam,ours,4,1,2,2,0,0.00001,0.001,30,8,8,launch_new_bounded_ep,common_beta_and_all_three_seed0_pilots_pass; source_v8_verified; local_smokes_pass; full_24_gpu_hours_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv3_ours_ep_seed2/task_2/000_T3_EP_conv3_ours_gmax0.001_seed2_4d77feb8/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/07_wmax_1em3_ours_adam.json,T3_EP_conv3_ours_gmax0.001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/ours/gmax_1em3/seed2/result.json,09b256cb5d6f63bdafcc1f290d24c9484205f12efb00cbc13ca95cabbe048f03,95.88,95.78,30,ordinary_mnist_training_completion,jean-zay,"jean-zay: Slurm2110632 tasks0/1/2, started2026-09-13T20:22:18Z; sourcev8 d77421a7",022098cfe6eb151dff3f7403d3f4b358709152b9,d77421a7d78fba06a64ad177599b514efa6d67302b3d25c3697f930acb3b790b,false,2026-09-14T00:46:34.865201+00:00
table3,T3_EP,conv3,EP,Adam,legacy,4,0.25,0,0,0,0.00001,0.0001,30,8,8,launch_new_bounded_ep,common_beta_qualified; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/loulou_bounded_conv3_legacy_pilots/000_T3_EP_conv3_legacy_gmax0.0001_seed0_7b7ea2e9/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/02_wmax_1em4_legacy_adam.json,T3_EP_conv3_legacy_gmax0.0001_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/legacy/gmax_1em4/seed0/result.json,05c347c9efb6e5eed09dd97a206341d02b5cbd1f158ad1bd602e01663e0af93a,93.54,93.54,30,ordinary_mnist_training_completion,loulou,loulou: nohup 822568; worker 822578,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv3,EP,Adam,legacy,4,0.25,1,1,0,0.00001,0.0001,30,8,8,launch_new_bounded_ep,qualified_common_beta; all_three_seed0_pilots_stable; exact_GPU_smokes_valid; full_8_GPU_hour_case_reserved; weekend_margin_passed,results/paper-training-completion-20260911-v1/collected/trex_bounded_conv3_legacy_seed1_gmax1em4/000_T3_EP_conv3_legacy_gmax0.0001_seed1_a459b29b/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/02_wmax_1em4_legacy_adam.json,T3_EP_conv3_legacy_gmax0.0001_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/legacy/gmax_1em4/seed1/result.json,85225a155fa3c8c9d70cc23d99bec905411e90c91ef7e65237e1b2d45d749722,94.84,94.72,30,ordinary_mnist_training_completion,trex,trex: nohup1470669 worker1470679; extra_weekend_single_case; hard_cutoff1789336800,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T13:06:08.599763+00:00
table3,T3_EP,conv3,EP,Adam,legacy,4,0.25,2,2,0,0.00001,0.0001,30,8,8,launch_new_bounded_ep,qualified_common_beta; all_three_seed0_pilots_stable; synchronous_local_semantic_smoke_passed; full_24_GPU_hour_array_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv3_legacy_ep_seed2/task_0/000_T3_EP_conv3_legacy_gmax0.0001_seed2_b6692f2c/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/02_wmax_1em4_legacy_adam.json,T3_EP_conv3_legacy_gmax0.0001_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/legacy/gmax_1em4/seed2/result.json,65fa068acae13a93ce7968da30c66197924ac3f71f4f6ec9234186e38af0cf5b,93.2,93.2,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm2084633_0,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T12:18:35.052837+00:00
table3,T3_EP,conv3,EP,Adam,legacy,4,0.25,0,0,0,0.00001,0.0005,30,8,8,launch_new_bounded_ep,common_beta_qualified; exact_GPU_smoke_passed; full_budget_reserved,results/paper-training-completion-20260911-v1/collected/loulou_bounded_conv3_legacy_pilots/000_T3_EP_conv3_legacy_gmax0.0005_seed0_37755b3f/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/05_wmax_5em4_legacy_adam.json,T3_EP_conv3_legacy_gmax0.0005_seed0,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/legacy/gmax_5em4/seed0/result.json,b0b8f539d8dc26bc9c1efdecb826a94ad022af2fb6a1742e8d3d8e71fd2a0aef,97.68,97.68,30,ordinary_mnist_training_completion,loulou,loulou: nohup 822568; worker 822578,022098cfe6eb151dff3f7403d3f4b358709152b9,2092876a731e2b85fc9c789f32c8c80e2f2157c9388303e6a805c4c259763c26,false,2026-09-13T07:28:51.357848+00:00
table3,T3_EP,conv3,EP,Adam,legacy,4,0.25,1,1,0,0.00001,0.0005,30,8,8,launch_new_bounded_ep,all_beta_and_full_seed0_gates_passed; user_authorized_parallel_host_fallback,results/paper-training-completion-20260911-v1/collected/nom_bounded_conv3_legacy_ep_seed1_remaining/000_T3_EP_conv3_legacy_gmax0.0005_seed1_1d18c669/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/05_wmax_5em4_legacy_adam.json,T3_EP_conv3_legacy_gmax0.0005_seed1,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/legacy/gmax_5em4/seed1/result.json,f5d0185d60628582262bb63f1113581da8a980b6da40a8b93125fda35296b487,97.84,97.82,30,ordinary_mnist_training_completion,nom-cool-1,"nom-cool-1: nohup 1460856, worker 1460865",022098cfe6eb151dff3f7403d3f4b358709152b9,d77421a7d78fba06a64ad177599b514efa6d67302b3d25c3697f930acb3b790b,false,2026-09-14T09:56:15.595093+00:00
table3,T3_EP,conv3,EP,Adam,legacy,4,0.25,2,2,0,0.00001,0.0005,30,8,8,launch_new_bounded_ep,qualified_common_beta; all_three_seed0_pilots_stable; synchronous_local_semantic_smoke_passed; full_24_GPU_hour_array_reserved,results/paper-training-completion-20260911-v1/collected/jz_bounded_conv3_legacy_ep_seed2/task_1/000_T3_EP_conv3_legacy_gmax0.0005_seed2_aed1b6b7/result.json,configs/conv/perfectdiode-conv123-fixed-uniform-init-wmax-adam-10-30-30ep-seed0-20260814-v1/conv3/05_wmax_5em4_legacy_adam.json,T3_EP_conv3_legacy_gmax0.0005_seed2,launch_new_bounded_ep,complete_collected_validated,training_collected_paper_gates_pending,pending_contract_and_checkpoint_seal,bundles/table3_bounded_ep/conv3/legacy/gmax_5em4/seed2/result.json,ed318b34b9c77fb4a37a67199dd229bba1cd5daf465a89161193b8fdc17c80d7,98.0,97.88,30,ordinary_mnist_training_completion,jean-zay,jean-zay: Slurm2084633_1,022098cfe6eb151dff3f7403d3f4b358709152b9,b48c5a22ab411264f2f105e807aa07552101b79c2a75be844155a12d374f97fb,false,2026-09-13T13:21:50.479829+00:00
